User,ASIN,Rating
A3PATLW8T3PQV7,147675652X,4
A21HD9GWN5OHDZ,147675652X,4
A1Q41IGSAAMOPT,147675652X,5
A1TLOBTF4U6WGU,147675652X,4
A2Q8UD0KVSQC3G,147675652X,5
A15WWOTR3FBTD0,147675652X,5
A3L0T7QGSRJOWG,147675652X,5
A1U1B6KJPGA4IP,147675652X,3
A3QLMOH8UIPL74,147675652X,5
A12F1OPZ17YHBS,147675652X,5
A255TOW74IKRE,147675652X,5
A2XHH5DF8628J8,147675652X,5
A17ZSGJ0MGJSQM,147675652X,4
ASD9MWPTD49XO,147675652X,5
A27WEYGI2S6WFP,147675652X,5
AFC97KDPMJHXG,147675652X,5
A3DQ26A7J8IA6A,147675652X,5
A1B0VSCERTMFCL,147675652X,5
A2SVSKVMSGV6AB,147675652X,5
A179ZGXWA4RW3Q,147675652X,3
AF1WQP8AFLSFS,147675652X,5
APBYW9BSH3S3I,147675652X,4
A35JQNJCE24RF3,147675652X,5
A1RM1BXXU6KJPM,147675652X,5
A2OW7M39KY9WHR,147675652X,5
ANY520KB9XHF7,147675652X,5
A3EJDCT3TAEC2,147675652X,5
A6ZI6KFAUYFGX,147675652X,5
A11GG623AD89YT,147675652X,5
A19DWIC1T7127Y,147675652X,5
A33OD5D4ZA2O2T,147675652X,5
A13KP9R4K5RZES,147675652X,4
A11SS5439VMJLA,147675652X,5
AD3TWFVTCIIP3,147675652X,3
AC1E4QBYUSXGY,147675652X,5
A1A5BGJHPQUED8,147675652X,5
A3LKYZYX0KTNQP,147675652X,5
A3KM84RAZA7XXC,147675652X,4
A14Y5Q10XE2ZYJ,147675652X,3
AHTADIS5BGOE,147675652X,5
A2DWBCW3PCK3G6,147675652X,5
A2H5U8EDKQEFXZ,147675652X,5
A1JKGTL51HHTU1,147675652X,4
A39HYJEQWIQGHG,147675652X,3
A2G3DE7EYTVZG9,147675652X,5
ADGIPWM0QESLH,147675652X,4
A1TQYAEFWXVJWV,147675652X,4
A4VSO1FQFTUUT,147675652X,5
A23V5ED74WPYL8,1476756546,5
A1PDFSFAPKA25R,1476756546,4
A3VB95TK5API9C,1476756546,5
A1AYACY5KT0YOG,1476756546,4
ASLFWJ1KUWNZI,1476756546,2
A2UQSS8ZBJCOJY,1476756546,5
A4Q9DA4D9HB8M,1476756546,5
A1PH5F2600WN2,1476756546,5
A2CIVTC43B6HP5,1476756546,5
A1UOF52KDFQLP,1476756546,5
A37CSLTJPV83FQ,1476756546,4
A3GV7NR96RJMLK,1476756546,5
A2TFGYCEVHXU6W,1476756546,4
A2GAE7OPGUMAHA,1476756546,4
A12D9DQKKGMQX5,1476756546,5
A2O4Z88GVCITJY,1476756546,5
A30KZ4IDLBAQQH,1476756546,5
A1JLU5H1CCENWX,1476756546,5
A31VVIXC2P84GG,1476756546,3
A3CX9D0Q6RDUC1,1476756546,4
A3TOTE4FXWI1LY,1476756546,4
A2Y7HPX4JGE3D0,1476756546,4
A1V3TIPMB2EDRU,1476756546,3
A24ZVEGQ47AOP0,1476756546,4
AYS9DCL8HFDH3,1476756546,5
ANO600Q3MHQ5P,1476756546,4
AQPJ49YHXD6EX,1476756546,5
A1VIEI9C8NEEU9,1476756546,5
A2PMOXCUSGGMX6,1476756546,3
A1H35RNPTPP9RI,1476756546,4
AADPW84YYQPF1,1476756546,5
AKH906R0Z1PPS,1476756546,4
A3PJ91BX9INZG4,1476756546,5
A1GSAWTS30BV4W,1476756546,5
A3TMD3W16REBOQ,1476756546,5
A7N9ODJLFYNZL,1476756546,5
A142HAT43L5W4W,1476756546,2
A3BDLAPOIZXEBL,1476756546,5
A3IG0FIQ33731O,1476756546,4
A33OM5IX0UBUS7,1476756546,3
A27V6NFIQ8XFBW,1476756546,2
A2VY0D1UGF9EP9,1476756546,5
A25HRZR92Z74V5,1476756546,5
A1DRH97CJJQNG6,1476756546,5
A1GECJN7XHDKU6,1476756546,5
A35SO7645H4XRP,1476756546,4
A6XQYLU7G8QND,1476756546,4
A3TGY3ANGBNK7C,1476756546,4
A2OBZW6JIRROX6,1476756546,5
A1F634070UB54P,1476756546,5
ACJSEMUKOMAX1,1476756546,5
A1EREL55X7JD56,1476756546,4
ACJS6J7UEXT5,1476756546,5
AM4XZBQH36O2M,1476756546,3
A1ZRC3HP9RWMGX,1476756546,5
A2RQEIYIOV3QXD,1476756546,5
A7QN3YS1SUO7G,1476756546,5
A38KPXZZ1AXYKR,1476756546,5
AA5WGF8UQU9YX,1476756546,5
A3ACA6FU13U4FI,1476756546,5
AP8UJDH513B7U,1476756546,4
A3BVZ567DH6SRJ,1476756546,4
A1KUIYBQ6EYUTS,1476756546,4
A1EDALBEXJ1R6M,1476756546,4
AH70YI6PAG4GV,1476756546,3
A1KWFT7KHKBHIH,1476756546,4
A29SJPL8DDPRC8,1476756546,4
A2SMHIVHZGSLNF,1476756546,5
A1W5758V90WQKZ,1476756546,3
AW4SO31RJ6P3D,1476756546,4
AONILW0VNR08C,1476756546,4
A3D7N66N9ZIFHG,1476756546,3
A11HOEJXN58FV9,1476756546,5
A14ZYLW0816G0P,1476756546,4
ADRE3E8RCWIPW,1476756546,3
A3JI9XYTFEJLZS,1476756546,5
A1TUBKEWD01LLS,1476756546,4
A3NP9H53JZ4DR0,1476756546,5
A2LLGLMTGAQ8B4,1476756546,5
AAWWVH8V7DVX4,1476756546,4
A17J3U3XOZ5A4B,1476756546,4
A2LYOOGJLVVM5S,1476756546,5
A2JTP5MGUQH33D,1476756546,4
A1IRYXDIFSCSEF,1476756546,5
A17QZRETA0ZUCB,1476756546,5
A2VRZDJXL8K5ZM,1476756546,3
AFB7Y7SZ2XRWN,1476756546,5
A1SB2INAADNK3D,1476756546,4
AE3V0XLHHPMOG,1476756546,4
AXMNLUJHA9RG7,1476756546,5
A9LO0O8HSMPRZ,1476756546,4
A128RN8IBCYCO5,1476756546,5
A2L1019ZU1MEDJ,1476756546,5
AY17DZYGNYJ0L,1476756546,5
A1TJ13LT5CFZ5T,1476756546,5
A1SFNAPI9UFL3D,1476756546,4
A1I5LTLTT2EZYN,1476756546,5
AOWH607EK3VR7,1476756546,5
A3AXMI34CKM714,1476756546,5
A2XV7EIBRJFKXH,1476756546,4
A3BU2XJNEHB3D,1476756546,3
A2RKBKVSL9XJER,1476756546,3
AEUQJAEY6HA8F,1476756546,5
A2L848CEVQQU6O,1476756546,5
A3O6Z1T0IZ3NT,1476756546,5
A2W9RQVERBPGO6,1476756546,5
A22BA39S95ELXR,1476756546,4
A20K2EXYUN4W33,1476756546,5
AJ9L1E5A31UZE,1476756546,4
A3J29NVPUEELF6,1476756546,5
A3MB423DLQ6C3L,1476756546,5
A1MPZ3A6XEGA3O,1476756546,5
A2DRK1EZ9AKPS0,1476756546,3
A2U72WDAUX5CD8,1476756546,4
A19CLIAOITJAZ1,1476756546,3
ASLZZ152AHHU3,1476756546,5
A6RHVH4KEWURD,1476756546,4
A31AKBXFLB61G1,1476756546,5
A7XOAETR7A9HO,1476756546,5
A1OIO7LQZPT7VX,1476756546,5
A3AD2MXB66CYGL,1476756546,4
A1YSIQL3ADIN2M,1476756546,5
A142FJF6Z56NYP,1476756546,5
A3B27TYNT0DB4K,1476756546,5
A9508DHWVHBTN,1476756546,5
A11WV1ZQIXV812,1476756546,5
A3D954KP02162M,1476756546,5
A3J6BG42QHFD5T,1476756546,5
ADH1DQ8EFBJEO,1476756546,5
A32DXGQTMV4JB9,1476756546,4
A1KX0SWP6P5TZI,1476756546,5
A1NLXZ3SRT9HO2,1476756546,5
A2KE2O5C2XMXGE,1476756546,5
AH62R547L3FQT,1476756546,4
AF9699PNS5Y66,1476756546,4
A1Q41IGSAAMOPT,1476756546,5
A1EOQFX7DE3SBI,1476756546,4
A1TLOBTF4U6WGU,1476756546,4
A2Q8UD0KVSQC3G,1476756546,4
A15WWOTR3FBTD0,1476756546,5
A13UQQHIARCEM5,1476756546,4
A2A96H9YA1LG7G,1476756546,5
A1U1B6KJPGA4IP,1476756546,4
A255TOW74IKRE,1476756546,5
ASD9MWPTD49XO,1476756546,5
A27WEYGI2S6WFP,1476756546,5
A3DQ26A7J8IA6A,1476756546,5
A3361XGKYF17S3,1476756546,4
A1B0VSCERTMFCL,1476756546,5
A179ZGXWA4RW3Q,1476756546,2
A387F7NOAY4ERC,1476756546,5
A1IRJF1O5GJIMO,1476756546,5
AF1WQP8AFLSFS,1476756546,5
ARL51FCRLN6GM,1476756546,5
A3QQ3G6YIZKGV,1476756546,4
A35JQNJCE24RF3,1476756546,4
A1TL2J0E266JKA,1476756546,5
A2OW7M39KY9WHR,1476756546,5
A11GG623AD89YT,1476756546,5
A19DWIC1T7127Y,1476756546,4
A3IWM2EU4BUMSD,1476756546,5
AD3TWFVTCIIP3,1476756546,5
AN2E5YJJ63Z0T,1476756546,5
A3C5VDFQ6IE702,1476756546,3
A3KM84RAZA7XXC,1476756546,5
A1FCQLP8ESWLDM,1476756546,5
A2H5U8EDKQEFXZ,1476756546,5
A3FQPESOTN6T47,1476756546,3
A1JKGTL51HHTU1,1476756546,4
A39HYJEQWIQGHG,1476756546,5
A1GG7IGPDV99SL,1476756546,5
ADGIPWM0QESLH,1476756546,4
A1TQYAEFWXVJWV,1476756546,5
APBF8YPKN9LFL,1476756546,4
A4VSO1FQFTUUT,1476756546,5
A227LPT1ZGL961,1476756546,5
A38V2MNRQL36V7,1476759006,5
A34SM5JNHXB6X8,1476759006,4
A1AYACY5KT0YOG,1476759006,4
A3NU36X7IAA826,1476759006,4
A31NKBEP533K8P,1476759006,5
A2JXKTUD7CSNY6,1476759006,4
A3RRD4KY3X7QLE,1476759006,5
A2RYT2UPEQXUAV,1476759006,5
A1GUNBQDH7YE86,1476759006,5
A3GV7NR96RJMLK,1476759006,5
A2X41HCFG7JF94,1476759006,4
A2N0V6GUH28XMN,1476759006,5
AL9CTGMVWG25F,1476759006,5
A1JQVAOISRZK3M,1476759006,4
A19UT0OPQCDR8,1476759006,2
A1JLU5H1CCENWX,1476759006,5
A2KAZR7Z01THW8,1476759006,5
A34BRH9R7DHXWU,1476759006,5
A20GR780GPFDQR,1476759006,1
A2A118C3EOJLL6,1476759006,3
AZZKLPBAZY9RH,1476759006,5
AYSQFA4Q68VSX,1476759006,5
A2PMOXCUSGGMX6,1476759006,5
A2QRFHJ2MOY662,1476759006,3
AKH906R0Z1PPS,1476759006,4
A1GHQOXZME7VLL,1476759006,5
A1KYXC0UYAK9UC,1476759006,5
A1HXF0IBWTAP84,1476759006,5
ACATGMB8JTGU9,1476759006,5
AJT87PLLRY7GG,1476759006,4
A3TGY3ANGBNK7C,1476759006,5
A2LBU8ZARC0QHC,1476759006,4
A14C8TCFEYD4IJ,1476759006,4
A2PXJXPSTMO4YT,1476759006,5
A11CHNJT1S2RZH,1476759006,4
A7QN3YS1SUO7G,1476759006,5
A38I2YE5DPF9PT,1476759006,4
AFLUSKCVBJ8UG,1476759006,4
A1YEDUONEOPVSV,1476759006,5
AQGUOLZBA6M7V,1476759006,5
A3DOR3H2B6AHFD,1476759006,5
A1NZYTIOK8YNXR,1476759006,4
A2HJFCZ5YBYEXV,1476759006,4
A3LXRIY0HE71K,1476759006,4
A35IBI1JC1NGQ5,1476759006,3
ACUTKWC2Y2F4K,1476759006,5
A3GUHMXFZRA2NO,1476759006,5
A3LTP55583V0Y,1476759006,5
A2WWLU2R30IL8C,1476759006,5
A1T5CK8KC56JZ9,1476759006,5
A11HOEJXN58FV9,1476759006,5
A2QV7N20M8P53L,1476759006,5
A3JI9XYTFEJLZS,1476759006,5
A2UQGX6YMQ5BAL,1476759006,4
AOG7QX0DY05Q6,1476759006,5
A1ENV91MFAEVA3,1476759006,5
A17QZRETA0ZUCB,1476759006,5
A1ULRFNOXE2I08,1476759006,5
A2MHRBM9MKRNTN,1476759006,4
A1SB2INAADNK3D,1476759006,4
A28IQRXUU119XR,1476759006,4
AKGBH1WWI5M8R,1476759006,5
A3MVC8FSIU63FE,1476759006,5
A3DFRUDDNUDKXK,1476759006,5
A1I5LTLTT2EZYN,1476759006,5
A3OR63VFWV4LTC,1476759006,5
A535AAXVRE5VM,1476759006,5
A7KLDKH92OP1W,1476759006,3
A2OCN5Z5Y8E8XJ,1476759006,4
A292B34WEM7N62,1476759006,5
A22BA39S95ELXR,1476759006,5
A20K2EXYUN4W33,1476759006,5
A20VK7GSA3F93L,1476759006,5
A10DX94ATZQEFG,1476759006,4
A12RCE3OS1KFG9,1476759006,5
A2U72WDAUX5CD8,1476759006,5
A1EWFJN5E4DOLR,1476759006,4
AZ83KQ4UQYRTD,1476759006,5
A2YDVOI9KX56W7,1476759006,5
A31AKBXFLB61G1,1476759006,5
A9JA0BKXFR2FN,1476759006,4
A31L5PCBT6RSR2,1476759006,5
A1LM1XE1PYLBZ4,1476759006,5
A64VNUAXNX8VO,1476759006,4
A16W8YQN1YFMN2,1476759006,5
A1MHSB6VHNJ21R,1476759006,4
A2I9SOM8NW320O,1476759006,5
A299FEAJTBV8NO,1476759006,5
A36RJ56NISGUDK,1476759006,4
A3AD2MXB66CYGL,1476759006,5
A1K8IDNOJ69AE1,1476759006,4
ARHGME12NEBHR,1476759006,5
A1J6MXAQH527O3,1476759006,4
A916DXE9W36GF,1476759006,5
A1NLXZ3SRT9HO2,1476759006,5
AH62R547L3FQT,1476759006,4
A1H91CXX9TWOD9,1476759006,3
A1O5BMIWBH4OG2,1476759006,5
A32CCK9Z1L2JBJ,1476759006,3
AUHZKF9EEKHLQ,1476759006,5
A19MNDA2S6L0YJ,1476759006,5
A2HWCU87BKZ8M0,1476759006,5
A3DQ26A7J8IA6A,1476759006,5
A3LBY9UG1GELD0,1476759006,5
A3361XGKYF17S3,1476759006,5
AHDWNMKWFS4FZ,1476759006,5
A23GRXCXQU3SM8,1476759006,4
A1LRBJVHET7X0I,1476759006,5
A3HS3KYR9D08MW,1476759006,4
A179ZGXWA4RW3Q,1476759006,2
AF1WQP8AFLSFS,1476759006,5
A2WGU7BKX6PEJP,1476759006,5
A3JSO74SPEM1PL,1476759006,4
A35JQNJCE24RF3,1476759006,5
A3NLQLVSC5A4AS,1476759006,5
A2L8P8TR1VYGH7,1476759006,4
A2I4SQOSEF7WH5,1476759006,5
A6ZI6KFAUYFGX,1476759006,5
A3IWM2EU4BUMSD,1476759006,5
A2H5U8EDKQEFXZ,1476759006,5
A2ESKW2RO8BOPU,1476759006,5
A2KFFFPQLK7S1C,1476759006,5
A227LPT1ZGL961,1476759006,5
A1HR006DPQSVAV,1476759529,5
A19UT0OPQCDR8,1476759529,5
A31VVIXC2P84GG,1476759529,5
AKUOITG3LK6Q,1476759529,5
A24ZVEGQ47AOP0,1476759529,3
A2WVEBYYZXU3LQ,1476759529,5
A1B3W7Q5VI4MPV,1476759529,5
A23VKINWRY6J92,1476759529,4
A3TMD3W16REBOQ,1476759529,5
A3BDLAPOIZXEBL,1476759529,5
A27V6NFIQ8XFBW,1476759529,4
A324QY39RJ9A4T,1476759529,5
A35SO7645H4XRP,1476759529,4
A3TGY3ANGBNK7C,1476759529,4
A2Q59QS5174NJ1,1476759529,4
A2RQEIYIOV3QXD,1476759529,5
A2MVQVJDE0FRTN,1476759529,4
A18G6STRQVG0RR,1476759529,5
A3FA93L7JWESR,1476759529,5
A2WWLU2R30IL8C,1476759529,4
A2QV7N20M8P53L,1476759529,4
A10PXQY535XY39,1476759529,5
A2GSDL0CJN3HTS,1476759529,5
A1WFUW5QHD2APM,1476759529,3
A3AVRSSNHRMNEI,1476759529,3
A20XM6F911RIDE,1476759529,4
A1SFNAPI9UFL3D,1476759529,3
A34PYXX30DCKU1,1476759529,3
A7KLDKH92OP1W,1476759529,4
A1E4B8934J8B9V,1476759529,5
A3NV6WTQAZ09ZL,1476759529,5
A7XOAETR7A9HO,1476759529,5
A1OIO7LQZPT7VX,1476759529,5
A1I5KY3AZHDNQQ,1476759529,5
A31XT9M2AQ772Z,1476759529,4
A10C5RP21MQYT6,1476759529,4
A3TN3S5AIF55KG,1476759529,4
A1NLXZ3SRT9HO2,1476759529,5
A1Q41IGSAAMOPT,1476759529,5
A1QAH7WJIDKUPL,1476759529,5
A3GIXM295EKN5N,1476759529,5
A2EU9VP0MRMUGE,1476759529,3
A9M473JZX8J96,1476759529,5
A1RM1BXXU6KJPM,1476759529,3
A2TTHQTPYO88EL,1476759529,4
A11GG623AD89YT,1476759529,5
A16J4TIFN444W4,1476759529,5
A3C5VDFQ6IE702,1476759529,5
A32W00FBS3MUH,1476759529,4
A111UPKN9II9BQ,1476759529,4
A3L6PXRQCN15ES,1476759529,4
APBF8YPKN9LFL,1476759529,5
A3IQ5HVRNPSB0X,1476760772,4
A26NG8QVBF5527,1476760772,3
A1PNUOUUJ6AGUJ,1476760772,5
AC4975WSULPJQ,1476760772,5
AIV451PEJBF22,1476760772,5
A2H08Q7AT8HV86,1476760772,2
A30KZ4IDLBAQQH,1476760772,5
A3TOTE4FXWI1LY,1476760772,5
ANO600Q3MHQ5P,1476760772,5
A185ZIRYF3ET4Y,1476760772,5
A2VHD8U494G5M4,1476760772,4
A2AQ7NZKYI10IS,1476760772,4
A2MIMLGRLSHIBZ,1476760772,5
A2Y3ZGVRA3S23L,1476760772,5
A2Y5EPYINH9A5G,1476760772,5
A29M69HGLQSG8Z,1476760772,4
A3TGY3ANGBNK7C,1476760772,4
A2Q59QS5174NJ1,1476760772,4
A3LE1SYMBPF9S4,1476760772,5
A14C8TCFEYD4IJ,1476760772,4
A3BWNA8ZM8OX12,1476760772,4
A1BJN9HHYBJJZF,1476760772,4
A1HDHWO3552XAG,1476760772,5
A3BVZ567DH6SRJ,1476760772,5
A2HYRVSYQSX3EW,1476760772,4
AN9O9JE1B8LLO,1476760772,4
A3LTP55583V0Y,1476760772,5
APJCYWSQ4JWJC,1476760772,5
A1KWFT7KHKBHIH,1476760772,3
A2WWLU2R30IL8C,1476760772,5
A3JI9XYTFEJLZS,1476760772,5
A1ENV91MFAEVA3,1476760772,5
A3CABHFT8S3ROS,1476760772,5
A3HCHT4UDOVXIH,1476760772,5
AK584OM1U2OLD,1476760772,5
A26YGGRQIFL0TT,1476760772,4
AL4RYO265J1G,1476760772,5
AYUMJTUNX4A5R,1476760772,5
A3S21JD7JZS5S,1476760772,5
A1SFNAPI9UFL3D,1476760772,5
A2Z23DMX2A8TS5,1476760772,4
A2XN1DM7L6OXG2,1476760772,5
A1PFEXYA0ELWCD,1476760772,5
A2PNKOGE9W7XJ3,1476760772,5
A29M2V3Z5YIL2Q,1476760772,5
A23GHQSCI24QI8,1476760772,4
ASYJN406ILZ96,1476760772,5
A69QW3QO504EN,1476760772,5
A1NMUPG3KMWRZM,1476760772,4
A11HGVNM8Q5A2O,1476760772,5
AGYHA346U3CNP,1476760772,5
AHQHUBE9H5TGN,1476760772,5
A31XT9M2AQ772Z,1476760772,4
A3V9JJ9MCZHTMQ,1476760772,4
A9FCO8RDJVABW,1476760772,5
A1QAH7WJIDKUPL,1476760772,5
A2H418XSATH0K7,1476760772,5
AK4LWJM27FJDK,1476760772,5
AHDWNMKWFS4FZ,1476760772,4
A2W0WSFQ4VK23L,1476760772,5
A5IWXB9M79X30,1476760772,4
A32ZHWSB4NJINH,1476760772,5
A16J4TIFN444W4,1476760772,5
A3FQPESOTN6T47,1476760772,3
A1GSF5X6ENMGV,1476760772,5
A3526B1LCK47X9,1476761779,5
A3IQ5HVRNPSB0X,1476761779,4
A1F3UZSHITMWCN,1476761779,5
A1SDKH39LI5XTL,1476761779,5
A23V5ED74WPYL8,1476761779,4
A26NG8QVBF5527,1476761779,4
AITNNU2IOBA3Y,1476761779,4
A2IC4YAQ4II50L,1476761779,5
AAP1L4EJITOMS,1476761779,5
A1BDHONNC4NT70,1476761779,5
A1HR006DPQSVAV,1476761779,5
AQ96B7L79E8J4,1476761779,5
A1U09Q4OP6XIK6,1476761779,4
A14E7UOXFGLIJN,1476761779,4
A3UV7BV3U6NA57,1476761779,5
A3N9DHNJWK0324,1476761779,4
A143NRESNGGS86,1476761779,5
A3VB95TK5API9C,1476761779,5
A1KMD8HMYP57O0,1476761779,5
A2UQSS8ZBJCOJY,1476761779,5
A2N8SA67TDOL4,1476761779,5
A3TGTYXHNH0TMY,1476761779,5
A583IJVMHAGS9,1476761779,5
AJAN7T0CSDDZO,1476761779,5
A2T3SY1U7SBO0N,1476761779,5
A1DLH25UVGTPDI,1476761779,5
A3GV7NR96RJMLK,1476761779,5
A38GTWP8DC82GT,1476761779,4
A18XI3F53KCCXJ,1476761779,5
A11DGICZ5FHOSY,1476761779,5
A2M582GPCYY7F2,1476761779,5
AYJAMRMQZ8B5C,1476761779,5
A1WKJG2TX6NGVV,1476761779,5
A3BLE7F6VZ59UR,1476761779,5
A28GHMHGTV6WR5,1476761779,3
A1LST4I72EIH9P,1476761779,5
A1LO4B7AQJI6V1,1476761779,4
A2JK8JLIJY7PZ4,1476761779,5
A1KR8520E1P0AZ,1476761779,5
AVGYENZU56KBR,1476761779,1
A2X41HCFG7JF94,1476761779,5
A1KH60QVXDJ7UD,1476761779,3
A37J1XCFNH6FM4,1476761779,4
A39DCT14EU0FG7,1476761779,3
A12D9DQKKGMQX5,1476761779,4
A1JQVAOISRZK3M,1476761779,4
AJICA7SVB6PIM,1476761779,5
A203QQMJRIN721,1476761779,5
A19UT0OPQCDR8,1476761779,5
A1JLU5H1CCENWX,1476761779,5
A33QP4JVGFYQTW,1476761779,4
A2KAZR7Z01THW8,1476761779,5
A31VVIXC2P84GG,1476761779,5
A3KCWBZLTGI9NK,1476761779,5
AKCNUNETFH3LX,1476761779,5
A3FVC66FNE0WY9,1476761779,5
A3W2T0SYF5YA0B,1476761779,5
A2Y7HPX4JGE3D0,1476761779,5
A2IHFEQSXZF8ZG,1476761779,5
AYS9DCL8HFDH3,1476761779,5
A17126555O7KXC,1476761779,4
A17JIHQIDWN21H,1476761779,5
A1B182XDJV9UH9,1476761779,5
A3A61Y03RU4XEE,1476761779,5
A2MIMLGRLSHIBZ,1476761779,5
AGA2XU5NPCGH9,1476761779,5
A3SK6BTH6X3EI3,1476761779,5
A29M69HGLQSG8Z,1476761779,5
A2PMOXCUSGGMX6,1476761779,3
A1YRSZE6PP2HZL,1476761779,5
A2T5K3HIGHJYE8,1476761779,5
A23VKINWRY6J92,1476761779,5
A30TZBEYTQK723,1476761779,1
AADPW84YYQPF1,1476761779,5
ANS3SVPCW9JCL,1476761779,4
A271QP4TM8CLKE,1476761779,3
AKH906R0Z1PPS,1476761779,5
A21TDEYVIR1OBZ,1476761779,4
A2YOFCOEKH3KB,1476761779,5
A3TMD3W16REBOQ,1476761779,5
A1MXWIY7A5V3CZ,1476761779,5
A7N9ODJLFYNZL,1476761779,5
A2STVQLJOKQZXC,1476761779,5
A1KYXC0UYAK9UC,1476761779,5
A2C9EUQQAWIE2W,1476761779,5
A1SFJ0BX9DXMCI,1476761779,5
A27V6NFIQ8XFBW,1476761779,5
A1MUAEATTGI7G5,1476761779,5
ACATGMB8JTGU9,1476761779,5
A3JONP3MGSSP0F,1476761779,3
AI05AOTRHK3RA,1476761779,5
A13AO3KE1ARWNC,1476761779,5
A2WLRTFZ2QRFC5,1476761779,5
ALCC6SWW4WCXR,1476761779,5
A30BMMPIAUJZT4,1476761779,5
A15MDKL27F12DF,1476761779,5
A15SXR274LOSHU,1476761779,5
AHFKFSBQJGO0R,1476761779,5
A132J9IE3OXW7M,1476761779,5
AJT87PLLRY7GG,1476761779,3
A1BEF1YENP535Z,1476761779,4
A278XUR7TMZ3PD,1476761779,5
A3E8BQOX3OOUH2,1476761779,5
A1YFMTPWG7C589,1476761779,5
A6XQYLU7G8QND,1476761779,5
A3TGY3ANGBNK7C,1476761779,5
ALYI8YM90TPD1,1476761779,5
AHZ63RT78P9U6,1476761779,5
A2LBU8ZARC0QHC,1476761779,5
A3C0ENCMXPULA1,1476761779,5
A1WQ1LM7DMUMFJ,1476761779,4
AL9I24G73OZVJ,1476761779,3
A14C8TCFEYD4IJ,1476761779,5
ACJS6J7UEXT5,1476761779,5
AM4XZBQH36O2M,1476761779,5
ALY4MQYVAEE4U,1476761779,5
A2KROI4ILOO4JY,1476761779,5
A2PXJXPSTMO4YT,1476761779,5
AK59940RH47JR,1476761779,4
A3NNQL8PGWP33S,1476761779,5
AGBJLNGU1KNJU,1476761779,5
A28P0TZWR8X4E,1476761779,5
A38I2YE5DPF9PT,1476761779,5
A185DSX2TJYOEQ,1476761779,4
A2MVQVJDE0FRTN,1476761779,5
AO74N9DWE1X0J,1476761779,5
A1GRRY11KWB85D,1476761779,5
A34P0LU7HW1MG1,1476761779,5
ALRATUC4DP146,1476761779,5
A18G6STRQVG0RR,1476761779,5
AS2L5BND7AFY5,1476761779,5
AH6SMAK6CHPV4,1476761779,5
A3ACA6FU13U4FI,1476761779,5
AP8UJDH513B7U,1476761779,5
A2PPLLWEK4U6EM,1476761779,5
A1105ZFMT1RC46,1476761779,5
A31ELT4IO70VXY,1476761779,5
A377AQ6Z5SQKTK,1476761779,5
AKTSQOT6LLHY6,1476761779,4
A3L96S474I5X02,1476761779,4
A1KUIYBQ6EYUTS,1476761779,5
A2HYRVSYQSX3EW,1476761779,5
A2HJFCZ5YBYEXV,1476761779,5
AOYC1KOFVVD29,1476761779,5
A35IBI1JC1NGQ5,1476761779,5
A3326UC548HDXO,1476761779,5
A3FCTCNWUEPO5P,1476761779,4
A2BGLPDRLCCEL2,1476761779,5
A3PSJMCN64D07I,1476761779,5
A33UUSX8ECQTRQ,1476761779,5
A2N0YZV2JT6O72,1476761779,5
A2WWLU2R30IL8C,1476761779,5
A28X9XC8WGIQBP,1476761779,5
AWEJZKUA7PKS4,1476761779,5
A5FDYZB6MG2TT,1476761779,5
A2J7UWRODZ06S9,1476761779,5
A1CNQTCRQ35IMM,1476761779,3
AXEYG8HEBYJ2J,1476761779,5
AGD4L04ISQ9GP,1476761779,5
A3S19TR4DVFB0D,1476761779,5
A10PXQY535XY39,1476761779,5
A3E1PEOD4AZUE3,1476761779,5
A2GSDL0CJN3HTS,1476761779,5
AA4WJS0EC4YOB,1476761779,5
AE12HJWB5ODOD,1476761779,4
A3JI9XYTFEJLZS,1476761779,5
A237GTXS312XHK,1476761779,5
A3NP9H53JZ4DR0,1476761779,4
A39B4H20EJ9PMT,1476761779,3
A2CX4CBD0XVJBC,1476761779,5
AOG7QX0DY05Q6,1476761779,5
A13MGOHY9LV11G,1476761779,4
A26B18U7CNN8IW,1476761779,4
A21CMH8OUENQR3,1476761779,5
AAWWVH8V7DVX4,1476761779,5
AEH3WS6O1QR7Z,1476761779,5
A3JCJ0PRFLNHYP,1476761779,4
A3B143RS9OTU6F,1476761779,5
A2SXEGP7K1DCGH,1476761779,4
AR5RH6CKOD86Y,1476761779,5
A33JTEMYGCO69V,1476761779,5
AZ6HFG4ECUX81,1476761779,5
A12UX1CNPEAGRP,1476761779,5
A2VRZDJXL8K5ZM,1476761779,4
A2H59CVVIH9886,1476761779,4
A1ULRFNOXE2I08,1476761779,4
A29G5X33I71N83,1476761779,4
A2MHRBM9MKRNTN,1476761779,5
AB7VFKZJG7PG2,1476761779,5
A9LO0O8HSMPRZ,1476761779,4
A3AVRSSNHRMNEI,1476761779,5
A3S21JD7JZS5S,1476761779,4
A2FTJAYZ1P2UGT,1476761779,5
A2103X7H4V415L,1476761779,4
A2PWCLHSY97X3Q,1476761779,5
A64NGKLPWCG32,1476761779,3
A1B9WI8TVGG0O,1476761779,5
A13NJZ1M018A7C,1476761779,5
A1SFNAPI9UFL3D,1476761779,5
A21J27Z4G0NZFA,1476761779,5
A2X7Q6WAYYSRHL,1476761779,5
AAOA3WLON3GKX,1476761779,4
A1E9DAKE9AFGAN,1476761779,5
